OrderID,Discount,UnitPrice,ShippingCost,CustomerID,CustomerName,ShipMode,ProductCategory,ProductSubCategory,ProductName,Region,State,City,PostalCode,OrderDate,ShipDate,Profit,Sales,Year,Month,Day
18789,0,30.98,9.18,806,Judy Singer,Regular Air,Office Supplies,Paper,Xerox 1951,South,Florida,Miami,33132,2012/3/16,2012/3/18,279.8054,1745.16,2012,3,16
27077,0,140.99,13.99,1291,Maria Jackson,Regular Air,Technology,Office Machines,Canon MP100DHII Printing Calculator,South,Florida,Miami,33180,2011/3/15,2011/3/17,215.2375,1612.93,2011,3,15
56740,0.01,18.84,3.62,1959,Bonnie Matthews Rowland,Regular Air,Furniture,Office Furnishings,Flat Face Poster Frame,South,Florida,Miami,33916,2013/10/16,2013/10/23,171.9019,1384.62,2013,10,16
21057,0.04,39.48,1.99,1822,Caroline Morton,Regular Air,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",South,Florida,Miami,33178,2012/2/3,2012/2/10,169.9187,1221.92,2012,2,3
5444,0.08,449.99,24.49,1291,Maria Jackson,Regular Air,Technology,Copiers and Fax,Canon PC940 Copier,South,Florida,Miami,33180,2012/3/17,2012/3/19,-2692.02507,885.94,2012,3,17
89299,0.05,58.1,1.49,2443,Danny Richmond,Regular Air,Office Supplies,Binders and Binder Accessories,Avery Arch Ring Binders,South,Florida,Miami,33142,2010/1/18,2010/1/18,1633.986,739.06,2010,1,18
89309,0.04,49.99,19.99,2443,Danny Richmond,Regular Air,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,South,Florida,Miami,33142,2012/8/16,2012/8/17,256.002,728.89,2012,8,16
33959,0.03,15.23,27.75,342,Jacqueline Noble,Delivery Truck,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,South,Florida,Miami,33181,2013/7/31,2013/8/1,7.8061365,511.35,2013,7,31
26342,0.02,9.99,11.59,1959,Bonnie Matthews Rowland,Regular Air,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),South,Florida,Miami,33916,2010/10/18,2010/10/27,-171.1577,475.42,2010,10,18
25569,0.09,12.28,6.47,1291,Maria Jackson,Regular Air,Office Supplies,Paper,Xerox 1881,South,Florida,Miami,33180,2013/7/9,2013/7/11,-18.6599,438,2013,7,9
39332,0.01,40.97,14.45,1959,Bonnie Matthews Rowland,Express Air,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,South,Florida,Miami,33916,2012/10/9,2012/10/10,-45.7919,397.44,2012,10,9
47265,0.02,5.98,5.46,349,Kim Weiss,Regular Air,Office Supplies,Paper,Xerox 1983,South,Florida,Miami,33132,2012/12/10,2012/12/11,-80.9039,374.26,2012,12,10
10470,0.1,7.38,5.21,1959,Bonnie Matthews Rowland,Regular Air,Furniture,Office Furnishings,"Eldon? Expressions? Wood Desk Accessories, Oak",South,Florida,Miami,33916,2013/5/4,2013/5/9,-126.0574,324.6,2013,5,4
15264,0.07,7.31,0.49,349,Kim Weiss,Regular Air,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,South,Florida,Miami,33132,2012/11/17,2012/11/17,22.1435,305.12,2012,11,17
40870,0,4.95,5.32,1822,Caroline Morton,Regular Air,Furniture,Office Furnishings,"Eldon? 300 Class? Desk Accessories, Black",South,Florida,Miami,33178,2012/12/11,2012/12/13,-85.1865,293.38,2012,12,11
40643,0.05,11.58,5.72,349,Kim Weiss,Regular Air,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",South,Florida,Miami,33132,2012/4/5,2012/4/7,7.236,292.49,2012,4,5
29985,0.03,7.96,4.95,1959,Bonnie Matthews Rowland,Express Air,Furniture,Office Furnishings,Staples Plastic Wall Frames,South,Florida,Miami,33916,2013/7/11,2013/7/12,0.0871,277.24,2013,7,11
17446,0,8.34,2.64,349,Kim Weiss,Express Air,Office Supplies,"Scissors, Rulers and Trimmers",Acme? Elite Stainless Steel Scissors,South,Florida,Miami,33132,2010/6/9,2010/6/11,5.8625,212.89,2010,6,9
44451,0.07,22.98,7.58,1959,Bonnie Matthews Rowland,Express Air,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",South,Florida,Miami,33916,2012/9/11,2012/9/13,-25.6158,207.8,2012,9,11
28225,0,20.28,14.39,1959,Bonnie Matthews Rowland,Regular Air,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",South,Florida,Miami,33916,2010/1/22,2010/1/22,-66.2473,206.04,2010,1,22
37988,0.08,16.06,8.34,1959,Bonnie Matthews Rowland,Regular Air,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",South,Florida,Miami,33916,2012/4/5,2012/4/5,-75.4243,204.96,2012,4,5
51620,0.03,13.48,4.51,342,Jacqueline Noble,Regular Air,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",South,Florida,Miami,33181,2013/3/8,2013/3/9,-3.3915,173.97,2013,3,8
23782,0.09,20.34,35,1822,Caroline Morton,Regular Air,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,South,Florida,Miami,33178,2011/1/10,2011/1/15,-259.1505,169.75,2011,1,10
23940,0.03,4.48,49,1959,Bonnie Matthews Rowland,Regular Air,Office Supplies,Appliances,Hoover Portapower? Portable Vacuum,South,Florida,Miami,33916,2012/4/8,2012/4/9,-1190.6692,152.37,2012,4,8
4769,0.01,2.88,0.5,349,Kim Weiss,Regular Air,Office Supplies,Labels,Avery 49,South,Florida,Miami,33132,2012/4/13,2012/4/14,32.5821,131.72,2012,4,13
89306,0.1,6.48,2.74,2443,Danny Richmond,Regular Air,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",South,Florida,Miami,33142,2011/8/9,2011/8/10,-67.3946,86.93,2011,8,9
3332,0.01,3.26,1.86,342,Jacqueline Noble,Regular Air,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",South,Florida,Miami,33181,2010/11/4,2010/11/6,-4.6683,73.97,2010,11,4
41569,0.03,3.7,1.61,1959,Bonnie Matthews Rowland,Regular Air,Furniture,Office Furnishings,3M Hangers With Command Adhesive,South,Florida,Miami,33916,2011/7/21,2011/7/23,3.5175,72.15,2011,7,21
89310,0.07,14.45,7.17,2443,Danny Richmond,Regular Air,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",South,Florida,Miami,33142,2012/9/27,2012/9/30,-30.422,45.4,2012,9,27
89308,0.03,36.55,13.89,2443,Danny Richmond,Regular Air,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",South,Florida,Miami,33142,2012/2/6,2012/2/8,-41.5702,43.46,2012,2,6
26342,0.04,6.68,4.91,1959,Bonnie Matthews Rowland,Regular Air,Office Supplies,Paper,Xerox 1986,South,Florida,Miami,33916,2010/10/18,2010/10/25,-14.3241,41.22,2010,10,18
89301,0.06,2.28,5.2,2443,Danny Richmond,Regular Air,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank? Erasable Pocket Highlighter, Chisel Tip, Yellow",South,Florida,Miami,33142,2010/12/1,2010/12/3,-2002.6314,30.47,2010,12,1
89308,0.02,4.98,0.49,2443,Danny Richmond,Regular Air,Office Supplies,Labels,Avery White Multi-Purpose Labels,South,Florida,Miami,33142,2012/2/6,2012/2/9,138.384,25.38,2012,2,6
32292,0.07,11.55,2.36,342,Jacqueline Noble,Regular Air,Office Supplies,Pens & Art Supplies,Newell 309,South,Florida,Miami,33181,2013/2/15,2013/2/17,-8.9509,13.53,2013,2,15
27047,0.06,599.99,24.49,2571,Rosemary O'Brien,Regular Air,Technology,Copiers and Fax,Canon PC1080F Personal Copier,East,New York,New York City,10165,2011/11/22,2011/11/23,3128.69,48418.58,2011,11,22
25473,0.05,500.98,28.14,2189,Frank Cross,Delivery Truck,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",East,New York,New York City,10177,2013/10/14,2013/10/16,7434.48,36532.46,2013,10,14
6562,0.02,1360.14,14.7,491,Toni Swanson,Delivery Truck,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,East,New York,New York City,10154,2010/12/20,2010/12/22,2028.12,31670.6,2010,12,20
50656,0.01,500.98,56,2571,Rosemary O'Brien,Delivery Truck,Furniture,Chairs & Chairmats,Global Troy? Executive Leather Low-Back Tilter,East,New York,New York City,10165,2010/10/25,2010/10/26,4260.112,29718.53,2010,10,25
33287,0,270.97,28.06,2382,Geoffrey Saunders,Delivery Truck,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,East,New York,New York City,10024,2012/4/22,2012/4/25,3909.33,13257.34,2012,4,22
30048,0.06,180.98,55.24,1488,Anthony Goodwin,Delivery Truck,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,East,New York,New York City,10045,2012/6/13,2012/6/15,433.63,12883.06,2012,6,13
7079,0.01,280.98,57,478,Michael Wiggins,Delivery Truck,Furniture,Chairs & Chairmats,Hon 2090 ¡°Pillow Soft¡± Series Mid Back Swivel/Tilt Chairs,East,New York,New York City,10177,2011/2/8,2011/2/9,-416.7,12296.49,2011,2,8
47109,0.06,128.24,12.65,3251,Peter Brooks,Regular Air,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,East,New York,New York City,10112,2012/9/11,2012/9/13,1844.96,12002.16,2012,9,11
44099,0.1,367.99,19.99,68,Scott Bunn,Regular Air,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,East,New York,New York City,10177,2013/3/12,2013/3/14,4592.737,11823.52,2013,3,12
53350,0.08,315.98,19.99,3121,Bob Dickens,Regular Air,Office Supplies,Binders and Binder Accessories,GBC ProClick? 150 Presentation Binding System,East,New York,New York City,10013,2013/6/14,2013/6/14,2595.1775,10569.92,2013,6,14
23751,0.01,220.98,64.66,2747,Brian Grady,Delivery Truck,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",East,New York,New York City,10115,2010/3/18,2010/3/19,1049.03,10364.36,2010,3,18
18596,0.02,110.98,30,21,Tony Wilkins Winters,Delivery Truck,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,East,New York,New York City,10012,2013/10/2,2013/10/4,126.31,10303.73,2013,10,2
2978,0.01,205.99,19.99,68,Scott Bunn,Regular Air,Technology,Telephones and Communication,iDEN i550,East,New York,New York City,10177,2012/5/2,2012/5/3,1312.038,9764.76,2012,5,2
47493,0.07,270.98,50,2303,Joe Baldwin,Delivery Truck,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,East,New York,New York City,10011,2010/2/11,2010/2/13,-96.05,9757.48,2010,2,11
5153,0.04,128.24,12.65,1488,Anthony Goodwin,Express Air,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,East,New York,New York City,10045,2012/8/25,2012/8/27,1467.82,9661.51,2012,8,25
27456,0.05,328.14,91.05,1104,Timothy Ross,Delivery Truck,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",East,New York,New York City,10282,2010/4/10,2010/4/11,772.04,9492.92,2010,4,10
19841,0.06,125.99,8.08,3251,Peter Brooks,Express Air,Technology,Telephones and Communication,M3682,East,New York,New York City,10112,2013/12/26,2014/1/14,1304.559,9375.35,2013,12,26
33152,0,155.99,8.99,607,Clara Hauser,Regular Air,Technology,Telephones and Communication,R280,East,New York,New York City,10177,2011/11/21,2011/11/23,398.007,8790.83,2011,11,21
20807,0.08,160.98,30,1821,Vanessa Boyer,Delivery Truck,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,East,New York,New York City,10177,2013/7/21,2013/7/23,768.06,8676.63,2013,7,21
30114,0.09,699.99,24.49,607,Clara Hauser,Express Air,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,East,New York,New York City,10177,2011/8/16,2011/8/23,-362.88,8667.81,2011,8,16
2978,0.09,162.93,19.99,68,Scott Bunn,Regular Air,Office Supplies,Envelopes,Multimedia Mailers,East,New York,New York City,10177,2012/5/2,2012/5/4,2077.91,8567.34,2012,5,2
46853,0.03,256.99,11.25,1246,Lois Hansen,Regular Air,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,East,New York,New York City,10009,2010/5/22,2010/5/22,1489.8,8216.28,2010,5,22
2978,0.07,200.99,4.2,68,Scott Bunn,Regular Air,Technology,Telephones and Communication,2160i,East,New York,New York City,10177,2012/5/2,2012/5/3,947.313,7340.38,2012,5,2
2497,0.06,205.99,5.26,2303,Joe Baldwin,Regular Air,Technology,Telephones and Communication,i470,East,New York,New York City,10011,2013/8/26,2013/8/28,636.03,7258.24,2013,8,26
56646,0.04,125.99,2.5,1104,Timothy Ross,Regular Air,Technology,Telephones and Communication,i2000,East,New York,New York City,10282,2011/5/19,2011/5/20,1059.084,6126.32,2011,5,19
962,0.06,122.99,19.99,2382,Geoffrey Saunders,Regular Air,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,East,New York,New York City,10024,2010/5/5,2010/5/7,1408.1865,5911.35,2010,5,5
55713,0.09,122.99,70.2,68,Scott Bunn,Delivery Truck,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",East,New York,New York City,10177,2010/2/2,2010/2/4,-2426.55,5718.85,2010,2,2
2467,0.09,145.45,17.85,607,Clara Hauser,Delivery Truck,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,East,New York,New York City,10177,2012/7/15,2012/7/16,586.61,5668.21,2012,7,15
29249,0.1,276.2,24.49,1773,Nicole Harris,Regular Air,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,East,New York,New York City,10282,2012/6/13,2012/6/17,454.26,5261,2012,6,13
30336,0.06,193.17,19.99,607,Clara Hauser,Regular Air,Office Supplies,Storage & Organization,Fellowes Staxonsteel? Drawer Files,East,New York,New York City,10177,2011/1/29,2011/1/31,147.516,5155.07,2011,1,29
11425,0.04,155.99,8.99,2571,Rosemary O'Brien,Express Air,Technology,Telephones and Communication,CF 688,East,New York,New York City,10165,2012/6/22,2012/6/24,383.454,4906.36,2012,6,22
37537,0.05,155.06,7.07,68,Scott Bunn,Regular Air,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",East,New York,New York City,10177,2010/1/2,2010/1/9,575.396,4902.38,2010,1,2
962,0.08,68.81,60,2382,Geoffrey Saunders,Delivery Truck,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",East,New York,New York City,10024,2010/5/5,2010/5/7,-1069.72,4649.85,2010,5,5
53248,0.06,348.21,40.19,478,Michael Wiggins,Delivery Truck,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,East,New York,New York City,10177,2011/10/29,2011/10/30,-113.11872,4499.97,2011,10,29
37537,0.07,100.98,45,68,Scott Bunn,Delivery Truck,Furniture,Chairs & Chairmats,Hon Valutask? Swivel Chairs,East,New York,New York City,10177,2010/1/2,2010/1/4,-1679.76,4083.19,2010,1,2
773,0.06,65.99,8.99,1488,Anthony Goodwin,Regular Air,Technology,Telephones and Communication,Talkabout T8367,East,New York,New York City,10045,2011/9/25,2011/9/26,324.927,3761.12,2011,9,25
40962,0,125.99,8.99,2189,Frank Cross,Regular Air,Technology,Telephones and Communication,M70,East,New York,New York City,10177,2012/2/20,2012/2/21,653.058,3713.93,2012,2,20
54181,0.03,213.45,14.7,1104,Timothy Ross,Delivery Truck,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,East,New York,New York City,10282,2013/5/18,2013/5/20,67.36,3478.39,2013,5,18
50209,0.03,55.48,6.79,491,Toni Swanson,Express Air,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",East,New York,New York City,10154,2011/9/10,2011/9/12,823.26,3397.27,2011,9,10
51041,0.03,65.99,5.92,2460,Lucille Gibbons,Regular Air,Technology,Telephones and Communication,252,East,New York,New York City,10035,2011/7/29,2011/7/30,846.945,3296.63,2011,7,29
50533,0.06,64.65,35,21,Tony Wilkins Winters,Express Air,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,East,New York,New York City,10012,2012/5/31,2012/6/2,-929.68,3085.41,2012,5,31
21636,0.02,55.99,3.3,1340,Marie Bass,Regular Air,Technology,Telephones and Communication,Accessory24,East,New York,New York City,10170,2010/8/10,2010/8/10,366.507,2997.07,2010,8,10
358,0.02,48.58,54.11,2747,Brian Grady,Delivery Truck,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,East,New York,New York City,10115,2011/9/19,2011/9/21,-1348.06,2983.45,2011,9,19
24903,0.05,48.91,5.81,2618,Amy Hamrick Melvin,Regular Air,Office Supplies,Paper,Xerox 1891,East,New York,New York City,10004,2011/10/19,2011/10/26,594.872,2943.69,2011,10,19
44737,0.02,64.65,35,1104,Timothy Ross,Regular Air,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,East,New York,New York City,10282,2013/11/19,2013/11/20,-309.48,2813.6,2013,11,19
2759,0,30.98,6.5,478,Michael Wiggins,Regular Air,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,East,New York,New York City,10177,2011/11/24,2011/11/26,45.37,2813.4,2011,11,24
26887,0.08,42.98,4.62,21,Tony Wilkins Winters,Express Air,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,East,New York,New York City,10012,2012/5/15,2012/5/16,461.65,2585.97,2012,5,15
55908,0.03,42.8,2.99,3251,Peter Brooks,Regular Air,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",East,New York,New York City,10112,2013/5/23,2013/5/24,807.381,2390.07,2013,5,23
47108,0.08,175.99,8.99,1821,Vanessa Boyer,Express Air,Technology,Telephones and Communication,2180,East,New York,New York City,10177,2010/10/15,2010/10/16,-459.0828,2290.69,2010,10,15
53411,0.08,27.48,4,478,Michael Wiggins,Regular Air,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,East,New York,New York City,10177,2012/11/29,2012/11/30,-57.53,2269.98,2012,11,29
358,0.07,39.48,1.99,2747,Brian Grady,Regular Air,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",East,New York,New York City,10115,2011/9/19,2011/9/19,269.27,2247.04,2011,9,19
42982,0.08,39.89,3.04,491,Toni Swanson,Regular Air,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,East,New York,New York City,10154,2013/7/27,2013/8/1,651.74,2230.19,2013,7,27
43330,0.03,65.99,8.99,1340,Marie Bass,Regular Air,Technology,Telephones and Communication,8260,East,New York,New York City,10170,2013/4/27,2013/4/28,337.041,2205.76,2013,4,27
43267,0.05,76.72,19.95,1340,Marie Bass,Express Air,Office Supplies,Appliances,Honeywell Enviracaire? Portable Air Cleaner for up to 8 x 10 Room,East,New York,New York City,10170,2012/5/16,2012/5/18,171.26,2172.93,2012,5,16
19841,0.08,195.99,4.2,3251,Peter Brooks,Regular Air,Technology,Telephones and Communication,688,East,New York,New York City,10112,2011/12/26,2012/1/26,-557.953,2092.05,2011,12,26
14784,0.04,44.43,46.59,478,Michael Wiggins,Delivery Truck,Furniture,Tables,Hon 61000 Series Interactive Training Tables,East,New York,New York City,10177,2013/3/14,2013/3/15,33.98895,2009.05,2013,3,14
34400,0.04,65.99,4.2,1773,Nicole Harris,Regular Air,Technology,Telephones and Communication,5170,East,New York,New York City,10282,2013/12/24,2013/12/29,89.892,1977.29,2013,12,24
7078,0.05,122.99,70.2,2747,Brian Grady,Delivery Truck,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",East,New York,New York City,10115,2011/4/11,2011/4/13,-885.73,1939.65,2011,4,11
41793,0.05,26.48,6.93,21,Tony Wilkins Winters,Regular Air,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,East,New York,New York City,10012,2010/5/15,2010/5/16,384.38,1876.69,2010,5,15
42982,0.02,105.34,24.49,491,Toni Swanson,Express Air,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,East,New York,New York City,10154,2013/7/27,2013/8/5,464.05,1867.65,2013,7,27
37216,0.01,20.98,8.83,1246,Lois Hansen,Regular Air,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,East,New York,New York City,10009,2011/11/30,2011/12/1,74.0095,1801.44,2011,11,30
40962,0.03,54.48,0.99,2189,Frank Cross,Regular Air,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster? Power Centers,East,New York,New York City,10177,2012/2/20,2012/2/21,547.48,1720.12,2012,2,20
25473,0.08,40.99,17.48,2189,Frank Cross,Regular Air,Office Supplies,Paper,Xerox 1893,East,New York,New York City,10177,2013/10/14,2013/10/17,67.61,1668.07,2013,10,14
36099,0.09,64.65,35,2460,Lucille Gibbons,Regular Air,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,East,New York,New York City,10035,2011/9/17,2011/9/22,-503.8,1667.34,2011,9,17
31040,0.1,39.98,4,607,Clara Hauser,Regular Air,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,East,New York,New York City,10177,2011/9/14,2011/9/16,-22.63,1594.12,2011,9,14
53285,0.04,165.98,19.99,1246,Lois Hansen,Regular Air,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,East,New York,New York City,10009,2013/5/24,2013/5/26,163.8035,1390.61,2013,5,24
26370,0.09,34.76,5.49,1340,Marie Bass,Express Air,Office Supplies,Storage & Organization,Home/Office Personal File Carts,East,New York,New York City,10170,2012/8/8,2012/8/10,63.83,1287.53,2012,8,8
37537,0,291.73,48.8,68,Scott Bunn,Delivery Truck,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda? Armless Upholstered Stacking Chairs,East,New York,New York City,10177,2010/1/2,2010/1/2,-308.928,1239.06,2010,1,2
10567,0.09,146.34,43.75,3121,Bob Dickens,Delivery Truck,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,East,New York,New York City,10013,2013/3/29,2013/3/30,-146.29,1111.01,2013,3,29
44737,0.02,20.99,0.99,1104,Timothy Ross,Regular Air,Technology,Telephones and Communication,Accessory25,East,New York,New York City,10282,2013/11/19,2013/11/21,38.907,1095.23,2013,11,19
53153,0.1,20.27,3.99,2618,Amy Hamrick Melvin,Regular Air,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,East,New York,New York City,10004,2010/9/23,2010/9/24,84.05,1051.52,2010,9,23
8131,0.01,29.89,1.99,1488,Anthony Goodwin,Regular Air,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",East,New York,New York City,10045,2011/5/3,2011/5/3,191.29,1046.05,2011,5,3
50656,0.02,12.58,5.16,2571,Rosemary O'Brien,Regular Air,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",East,New York,New York City,10165,2013/10/25,2013/10/25,48.6,1021.78,2013,10,25
31040,0.1,29.74,6.64,607,Clara Hauser,Regular Air,Office Supplies,Storage & Organization,Acco Perma? 2700 Stacking Storage Drawers,East,New York,New York City,10177,2011/9/14,2011/9/16,-35.47,1005.26,2011,9,14
38758,0,60.98,49,1821,Vanessa Boyer,Regular Air,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,East,New York,New York City,10177,2012/9/24,2012/9/26,-219.61,994.4,2012,9,24
51494,0.06,11.99,5.99,1821,Vanessa Boyer,Regular Air,Technology,Office Machines,TI 30X Scientific Calculator,East,New York,New York City,10177,2012/8/3,2012/8/5,12.73,975.37,2012,8,3
59238,0.03,40.97,8.99,2618,Amy Hamrick Melvin,Express Air,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,East,New York,New York City,10004,2013/9/19,2013/9/20,9.15,953.2,2013,9,19
17985,0.07,20.99,3.3,1104,Timothy Ross,Regular Air,Technology,Telephones and Communication,Accessory39,East,New York,New York City,10282,2012/4/12,2012/4/14,-133.309,950.91,2012,4,12
14884,0.06,95.99,4.9,2303,Joe Baldwin,Regular Air,Technology,Telephones and Communication,T60,East,New York,New York City,10011,2012/9/27,2012/9/29,-301.675,947.97,2012,9,27
54563,0.01,20.24,8.99,1318,Vickie Becker,Regular Air,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",East,New York,New York City,10280,2011/10/4,2011/10/6,35.096,938.05,2011,10,4
30784,0.06,70.98,26.74,3251,Peter Brooks,Delivery Truck,Furniture,Bookcases,"Hon Metal Bookcases, Black",East,New York,New York City,10112,2013/5/7,2013/5/9,-127.94,919.49,2013,5,7
42949,0.07,12.99,9.44,21,Tony Wilkins Winters,Regular Air,Technology,Office Machines,Hewlett Packard 6S Scientific Calculator,East,New York,New York City,10012,2010/5/21,2010/5/23,-114.6399,914.29,2010,5,21
18596,0.01,12.53,0.5,21,Tony Wilkins Winters,Regular Air,Office Supplies,Labels,Avery 485,East,New York,New York City,10012,2013/10/2,2013/10/4,223.38,872.68,2013,10,2
56610,0.08,43.22,4,1821,Vanessa Boyer,Express Air,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",East,New York,New York City,10177,2011/3/7,2011/3/7,51.85,857.95,2011,3,7
37987,0.1,146.34,43.75,2303,Joe Baldwin,Delivery Truck,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,East,New York,New York City,10011,2010/7/3,2010/7/4,-270.85,850.64,2010,7,3
27616,0.09,199.99,24.49,3121,Bob Dickens,Regular Air,Technology,Copiers and Fax,Canon PC-428 Personal Copier,East,New York,New York City,10013,2013/7/30,2013/8/1,-735.27,818.85,2013,7,30
34435,0.01,10.48,2.89,1821,Vanessa Boyer,Regular Air,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,East,New York,New York City,10177,2010/8/5,2010/8/7,40.92,809.51,2010,8,5
58947,0.01,8.01,2.87,1488,Anthony Goodwin,Regular Air,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",East,New York,New York City,10045,2012/9/26,2012/9/26,102.58,803.21,2012,9,26
11425,0.1,16.91,6.25,2571,Rosemary O'Brien,Regular Air,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",East,New York,New York City,10165,2012/6/22,2012/6/23,-16.59,799.3,2012,6,22
41026,0.1,89.99,42,1104,Timothy Ross,Delivery Truck,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",East,New York,New York City,10282,2012/4/19,2012/4/20,-281.76,798.04,2012,4,19
46115,0.1,19.98,4,3251,Peter Brooks,Regular Air,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,East,New York,New York City,10112,2012/3/2,2012/3/4,-37.99,754.85,2012,3,2
57376,0.07,10.52,7.94,2382,Geoffrey Saunders,Regular Air,Furniture,Office Furnishings,Ultra Door Pull Handle,East,New York,New York City,10024,2012/6/19,2012/6/21,-168.38,734.51,2012,6,19
32099,0.08,12.28,6.47,1176,Barbara Saunders,Regular Air,Office Supplies,Paper,Xerox 1881,East,New York,New York City,10280,2011/5/5,2011/5/5,25.58,729.2,2011,5,5
38853,0.04,65.99,2.5,1104,Timothy Ross,Regular Air,Technology,Telephones and Communication,6000,East,New York,New York City,10282,2013/3/23,2013/3/27,19.998,728.03,2013,3,23
